start_date,end_date,mltrace_logging_times,mltrace_metric_computation_times,prometheus_logging_times,prometheus_metric_computation_times,postgres_metric_computation_times,num_points
2020-03-01,2020-03-03,0.5607094764709473,0.011604785919189453,0.1045389175415039,0.0032701492309570312,0.017550230026245117,8664
2020-03-03,2020-03-05,0.5521788597106934,0.02200007438659668,0.11658668518066406,0.12475204467773438,0.07596445083618164,8372
2020-03-05,2020-03-07,0.5780291557312012,0.03132200241088867,0.1332392692565918,0.2599024772644043,0.0935521125793457,8424
2020-03-07,2020-03-09,0.6052851676940918,0.09722733497619629,0.1531386375427246,0.40010690689086914,0.11963272094726562,8606
2020-03-09,2020-03-11,0.6454429626464844,0.05180811882019043,0.17593002319335938,0.603132963180542,0.14957070350646973,8355
2020-03-11,2020-03-13,0.650658130645752,0.13712263107299805,0.06652641296386719,0.814706563949585,0.0951087474822998,8322
2020-03-13,2020-03-15,0.6890830993652344,0.15719270706176758,0.0644378662109375,1.0895025730133057,0.20065689086914062,8308
2020-03-15,2020-03-17,0.6543979644775391,0.18646574020385742,0.06428146362304688,1.460376262664795,0.2348923683166504,8220
2020-03-17,2020-03-19,0.5123467445373535,0.19891762733459473,0.2538323402404785,1.7203774452209473,0.26442503929138184,8240
2020-03-19,2020-03-21,0.46041393280029297,0.20868802070617676,0.062102317810058594,1.7883009910583496,0.2905235290527344,7928
2020-03-21,2020-03-23,0.48021984100341797,0.11262679100036621,0.05898141860961914,1.8529911041259766,0.31151366233825684,7648
2020-03-23,2020-03-25,0.6944484710693359,0.35257554054260254,0.06018638610839844,2.4197235107421875,0.3282179832458496,7559
2020-03-25,2020-03-27,0.4569969177246094,0.2649252414703369,0.29714393615722656,2.4628543853759766,0.3708622455596924,7856
2020-03-27,2020-03-29,0.45897674560546875,0.14817523956298828,0.06447839736938477,2.739675521850586,0.37841248512268066,7859
2020-03-29,2020-03-31,0.4547734260559082,0.4327254295349121,0.05989360809326172,3.0522756576538086,0.4081599712371826,7785
2020-03-31,2020-04-02,0.4639291763305664,0.32355761528015137,0.061244964599609375,3.156027317047119,0.46527552604675293,7856
2020-04-02,2020-04-04,0.4719562530517578,0.3396148681640625,0.06052350997924805,3.5040342807769775,0.4575474262237549,7855
2020-04-04,2020-04-06,0.4821968078613281,0.3644251823425293,0.059823036193847656,4.000948429107666,0.322296142578125,7689
2020-04-06,2020-04-08,0.5392012596130371,0.3922450542449951,0.08041095733642578,4.302807569503784,0.5357804298400879,7786
2020-04-08,2020-04-10,0.4502859115600586,0.2164750099182129,0.06017732620239258,4.165524959564209,0.5528969764709473,7682
2020-04-10,2020-04-12,0.47243785858154297,0.41522645950317383,0.062081336975097656,4.640712738037109,0.6713879108428955,7674
2020-04-12,2020-04-14,0.47333860397338867,0.49154067039489746,0.0644378662109375,5.149564266204834,0.8056344985961914,7700
2020-04-14,2020-04-16,0.4987626075744629,0.44606709480285645,0.06458568572998047,5.056133985519409,0.6142914295196533,7802
2020-04-16,2020-04-18,0.45528316497802734,0.7591955661773682,0.060739994049072266,5.718091249465942,0.8600640296936035,7767
2020-04-18,2020-04-20,0.524162769317627,0.513232946395874,0.09461259841918945,5.8292396068573,1.273068904876709,7737
2020-04-20,2020-04-22,0.8542203903198242,0.519324541091919,0.12847518920898438,6.3088037967681885,1.3207035064697266,7858
2020-04-22,2020-04-24,0.5150985717773438,0.3000476360321045,0.6158194541931152,6.545111894607544,0.9854633808135986,7888
2020-04-24,2020-04-26,0.4623703956604004,0.5952451229095459,0.06079673767089844,7.0530500411987305,0.906343936920166,7858
2020-04-26,2020-04-28,0.45540380477905273,0.7474462985992432,0.06141853332519531,7.261728048324585,1.0088083744049072,7744
2020-04-28,2020-04-30,0.5113711357116699,0.3520538806915283,0.06451416015625,8.245082139968872,1.209242820739746,7932
2020-04-30,2020-05-02,0.8570432662963867,0.3300626277923584,0.06653594970703125,8.705239057540894,0.8118596076965332,7841
2020-05-02,2020-05-04,0.4667692184448242,0.6310393810272217,0.06203460693359375,9.255165815353394,1.6623785495758057,7837
2020-05-04,2020-05-06,1.0476675033569336,0.8890366554260254,0.06735944747924805,9.276566505432129,1.3038601875305176,7920
2020-05-06,2020-05-08,0.4634385108947754,0.6456117630004883,0.06633424758911133,9.57600736618042,0.875413179397583,7975
2020-05-08,2020-05-10,0.47071123123168945,1.0603690147399902,0.06409692764282227,11.0316321849823,0.6798949241638184,7855
2020-05-10,2020-05-12,0.5141620635986328,0.7214181423187256,0.06838750839233398,10.55409860610962,1.013012170791626,7984
2020-05-12,2020-05-14,0.5006103515625,0.7274911403656006,0.06805992126464844,11.20474100112915,1.0017333030700684,8069
2020-05-14,2020-05-16,0.49933862686157227,1.1531264781951904,0.06774568557739258,12.051807403564453,1.1716086864471436,7973
2020-05-16,2020-05-18,0.49571895599365234,0.8288159370422363,0.0655970573425293,11.920016288757324,1.9283726215362549,8013
2020-05-18,2020-05-20,1.704603672027588,1.1881911754608154,0.1251821517944336,12.19174313545227,1.330991268157959,7972
2020-05-20,2020-05-22,0.48087310791015625,0.8024356365203857,0.06476449966430664,13.403074979782104,1.2070214748382568,8124
2020-05-22,2020-05-24,0.5764899253845215,1.2363712787628174,0.07532453536987305,14.594947576522827,1.4681062698364258,8035
2020-05-24,2020-05-26,0.5004439353942871,0.8457581996917725,0.0695638656616211,13.851047992706299,2.1160390377044678,8036
2020-05-26,2020-05-28,0.5192403793334961,1.2848336696624756,0.07352733612060547,13.501347303390503,1.782191514968872,8192
2020-05-28,2020-05-30,0.5178098678588867,1.264685869216919,0.06803035736083984,14.768062829971313,1.1996314525604248,8252
