start_date,end_date,mltrace_logging_times,mltrace_metric_computation_times,prometheus_logging_times,prometheus_metric_computation_times,postgres_metric_computation_times,num_points
2020-03-01,2020-03-03,0.603269100189209,0.010939359664916992,0.11157798767089844,0.003360748291015625,0.018801450729370117,8664
2020-03-03,2020-03-05,0.5904622077941895,0.02089834213256836,0.12990665435791016,0.11243319511413574,0.033143043518066406,8372
2020-03-05,2020-03-07,0.5764265060424805,0.0819387435913086,0.13702678680419922,0.25420284271240234,0.04858136177062988,8424
2020-03-07,2020-03-09,0.646629810333252,0.10297560691833496,0.15970230102539062,0.41984033584594727,0.1227715015411377,8606
2020-03-09,2020-03-11,0.6113228797912598,0.053115129470825195,0.17218446731567383,0.6047532558441162,0.14676356315612793,8355
2020-03-11,2020-03-13,0.6557474136352539,0.06915688514709473,0.06444978713989258,0.8240017890930176,0.27758288383483887,8322
2020-03-13,2020-03-15,0.6605358123779297,0.2481095790863037,0.0653843879699707,0.9471480846405029,0.2020552158355713,8308
2020-03-15,2020-03-17,0.5199408531188965,0.08699250221252441,0.23808050155639648,1.2179241180419922,0.23360490798950195,8220
2020-03-17,2020-03-19,0.6834969520568848,0.2047419548034668,0.06412363052368164,1.577857255935669,0.16344881057739258,8240
2020-03-19,2020-03-21,0.4697127342224121,0.3752171993255615,0.25457048416137695,1.600440502166748,0.4694499969482422,7928
2020-03-21,2020-03-23,0.4809117317199707,0.11592364311218262,0.060240745544433594,1.812878131866455,0.3048861026763916,7648
2020-03-23,2020-03-25,0.6715569496154785,0.25818514823913574,0.06616020202636719,2.3531620502471924,0.21115922927856445,7559
2020-03-25,2020-03-27,0.7137322425842285,0.4827384948730469,0.0619359016418457,2.24100399017334,0.5874817371368408,7856
2020-03-27,2020-03-29,0.7117781639099121,0.24688935279846191,0.3973970413208008,2.4836959838867188,0.3955881595611572,7859
2020-03-29,2020-03-31,0.46756553649902344,0.3163304328918457,0.0624079704284668,2.9606547355651855,0.4166426658630371,7785
2020-03-31,2020-04-02,0.4720125198364258,0.17575955390930176,0.06468439102172852,3.1586811542510986,0.44097161293029785,7856
2020-04-02,2020-04-04,0.48218297958374023,0.35666489601135254,0.38660335540771484,3.7484238147735596,0.4694986343383789,7855
2020-04-04,2020-04-06,0.481320858001709,0.21170735359191895,0.06370258331298828,3.732142686843872,0.5184414386749268,7689
2020-04-06,2020-04-08,0.8351230621337891,0.3854825496673584,0.06379222869873047,3.9095284938812256,0.525007963180542,7786
2020-04-08,2020-04-10,0.4767165184020996,0.2213735580444336,0.06706380844116211,4.370640993118286,0.5577459335327148,7682
2020-04-10,2020-04-12,0.45525169372558594,0.42414116859436035,0.4170217514038086,4.221480369567871,0.5673754215240479,7674
2020-04-12,2020-04-14,0.46430063247680664,0.5043473243713379,0.0626373291015625,5.472287654876709,0.578557014465332,7700
2020-04-14,2020-04-16,0.5042228698730469,0.48253417015075684,0.46378040313720703,4.9659740924835205,0.6333682537078857,7802
2020-04-16,2020-04-18,0.4802680015563965,0.4910731315612793,0.0615849494934082,5.859817743301392,0.5472023487091064,7767
2020-04-18,2020-04-20,0.5172152519226074,0.5606567859649658,0.49591732025146484,5.919124603271484,1.3085463047027588,7737
