start_date,end_date,mltrace_logging_times,mltrace_metric_computation_times,prometheus_logging_times,prometheus_metric_computation_times,postgres_metric_computation_times,num_points
2020-03-01,2020-03-03,0.5621504783630371,0.010776042938232422,0.10537433624267578,0.004504680633544922,0.01967906951904297,8664
2020-03-03,2020-03-05,0.5722031593322754,0.021798372268676758,0.12168073654174805,0.13396072387695312,0.03417634963989258,8372
2020-03-05,2020-03-07,0.5862908363342285,0.08707213401794434,0.06464862823486328,0.251708984375,0.12969589233398438,8424
2020-03-07,2020-03-09,0.5990891456604004,0.04169011116027832,0.15336084365844727,0.4601249694824219,0.1200401782989502,8606
2020-03-09,2020-03-11,0.6089229583740234,0.05117225646972656,0.06346607208251953,0.6182491779327393,0.147813081741333,8355
2020-03-11,2020-03-13,0.6575655937194824,0.13843607902526855,0.0644679069519043,0.8603475093841553,0.1750478744506836,8322
2020-03-13,2020-03-15,0.969205379486084,0.07228279113769531,0.12704086303710938,0.9881899356842041,0.19903063774108887,8308
2020-03-15,2020-03-17,0.6486616134643555,0.1750478744506836,0.06297445297241211,1.2992136478424072,0.2285454273223877,8220
2020-03-17,2020-03-19,0.4889531135559082,0.1936359405517578,0.06339025497436523,1.3954026699066162,0.2523791790008545,8240
2020-03-19,2020-03-21,0.46303462982177734,0.10279250144958496,0.06051063537597656,1.7043213844299316,0.277834415435791,7928
2020-03-21,2020-03-23,0.6657156944274902,0.3942902088165283,0.05904245376586914,1.7137806415557861,0.5429873466491699,7648
2020-03-23,2020-03-25,0.4671187400817871,0.24759697914123535,0.29120731353759766,1.8861100673675537,0.3272364139556885,7559
2020-03-25,2020-03-27,0.4691786766052246,0.13790106773376465,0.06412506103515625,2.343360424041748,0.3890247344970703,7856
2020-03-27,2020-03-29,0.4592170715332031,0.2203209400177002,0.060423851013183594,2.355109930038452,0.8239767551422119,7859
2020-03-29,2020-03-31,0.5045533180236816,0.3744692802429199,0.4040346145629883,3.256592273712158,0.8930244445800781,7785
2020-03-31,2020-04-02,1.0369067192077637,0.3391683101654053,0.1262059211730957,3.5286319255828857,0.6101453304290771,7856
2020-04-02,2020-04-04,0.5208487510681152,0.35459136962890625,0.0653076171875,3.627540111541748,0.485882043838501,7855
2020-04-04,2020-04-06,0.49292421340942383,0.19446873664855957,0.05961322784423828,3.694542407989502,0.6630237102508545,7689
2020-04-06,2020-04-08,0.4967484474182129,0.3755769729614258,0.384462833404541,3.9848873615264893,0.5138380527496338,7786
2020-04-08,2020-04-10,0.45301342010498047,0.21697688102722168,0.06007671356201172,4.064460039138794,0.5462846755981445,7682
2020-04-10,2020-04-12,0.48020076751708984,0.4200711250305176,0.42658567428588867,4.731922388076782,0.5689654350280762,7674
2020-04-12,2020-04-14,0.45525121688842773,0.655343770980835,0.06178617477416992,4.960164308547974,0.9600176811218262,7700
2020-04-14,2020-04-16,0.49686574935913086,0.25649499893188477,0.06467962265014648,4.978565454483032,0.6454660892486572,7802
2020-04-16,2020-04-18,0.4547243118286133,0.477614164352417,0.060606956481933594,5.7420814037323,0.7279353141784668,7767
2020-04-18,2020-04-20,0.49091577529907227,0.7587192058563232,0.06456661224365234,5.422713041305542,0.9236304759979248,7737
2020-04-20,2020-04-22,0.49774837493896484,0.5093979835510254,0.07169198989868164,6.203901529312134,0.6882944107055664,7858
2020-04-22,2020-04-24,0.46535587310791016,0.5256922245025635,0.06190967559814453,6.654253959655762,0.7066636085510254,7888
2020-04-24,2020-04-26,0.46149492263793945,0.3006908893585205,0.06197214126586914,7.2436816692352295,1.0219571590423584,7858
2020-04-26,2020-04-28,0.4900960922241211,0.5780508518218994,0.06668710708618164,7.8343822956085205,0.7986295223236084,7744
2020-04-28,2020-04-30,0.46962690353393555,0.5700721740722656,0.06220197677612305,8.298479080200195,0.5214953422546387,7932
2020-04-30,2020-05-02,0.45905113220214844,0.8950667381286621,0.06266498565673828,9.102997064590454,1.064314842224121,7841
2020-05-02,2020-05-04,0.8898906707763672,0.9618120193481445,0.11235666275024414,9.438616514205933,1.4568853378295898,7837
2020-05-04,2020-05-06,1.279625415802002,0.34766483306884766,0.12864065170288086,8.994907140731812,0.8928046226501465,7920
2020-05-06,2020-05-08,0.49584388732910156,1.0208961963653564,0.06810283660888672,9.818598508834839,1.3807923793792725,7975
2020-05-08,2020-05-10,0.488466739654541,0.3839447498321533,0.06570959091186523,10.71321702003479,1.7452600002288818,7855
2020-05-10,2020-05-12,0.5213747024536133,0.380185604095459,0.06721019744873047,11.25643515586853,1.1015956401824951,7984
2020-05-12,2020-05-14,1.1682095527648926,0.7720189094543457,0.0734553337097168,10.932695150375366,1.2707953453063965,8069
2020-05-14,2020-05-16,0.5042924880981445,0.39781880378723145,0.06810474395751953,11.791519165039062,1.035064935684204,7973
2020-05-16,2020-05-18,1.1747841835021973,0.7349708080291748,0.06327676773071289,11.65288233757019,1.0383164882659912,8013
2020-05-18,2020-05-20,0.4702892303466797,1.1596481800079346,0.06270313262939453,12.391014099121094,1.4011096954345703,7972
2020-05-20,2020-05-22,1.7750515937805176,1.1525936126708984,0.12288761138916016,12.844721794128418,1.0742526054382324,8124
2020-05-22,2020-05-24,0.47388410568237305,0.4504261016845703,0.06319665908813477,14.398631811141968,1.2002418041229248,8035
